feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
away_win_pct,0.4987,0.5006,0.208822,0.146322,0.0625,-0.001906,0.010801,False,OK,,288,96
sp_era_home,3.904,4.1355,0.155783,0.093063,0.06272,-0.231487,0.288293,False,OK,,284,96
sp_era_away,4.1794,3.9825,0.068195,0.005037,0.063158,0.196873,0.210464,False,OK,,285,95
sp_k9_home,8.8485,8.5785,0.239071,0.176351,0.06272,0.269945,0.312295,False,OK,,284,96
sp_k9_away,8.3267,8.6828,0.129916,0.066758,0.063158,-0.356062,0.32467,False,OK,,285,95
sp_xwoba_home,0.3058,0.311,0.242222,0.179558,0.062664,-0.005197,0.007809,False,OK,,285,96
sp_xwoba_away,0.3158,0.308,0.097798,0.035189,0.062609,0.007816,0.007926,False,OK,,286,96
lineup_woba_mean_home,0.3454,0.343,0.350953,0.288453,0.0625,0.002378,0.001902,False,OK,,288,96
lineup_woba_mean_away,0.3431,0.3442,0.108437,0.045937,0.0625,-0.001125,0.001887,False,OK,,288,96
lineup_woba_top3_home,0.3583,0.3526,0.21666,0.15416,0.0625,0.005682,0.002939,False,OK,,288,96
lineup_woba_top3_away,0.3557,0.3523,0.119819,0.057319,0.0625,0.00336,0.003218,False,OK,,288,96
woba_30g_home,0.301,0.2996,0.26253,0.20003,0.0625,0.001423,0.002783,False,OK,,288,96
woba_30g_away,0.3022,0.2998,0.170492,0.107992,0.0625,0.002415,0.003114,False,OK,,288,96
bullpen_whip_10g_home,1.3179,1.3344,0.181236,0.118188,0.063048,-0.016457,0.040688,False,OK,,287,95
bullpen_whip_10g_away,1.3952,1.3158,0.223141,0.160038,0.063103,0.079411,0.039871,False,OK,,286,95
bullpen_whip_3g_home,1.3006,1.344,0.109838,0.04679,0.063048,-0.043446,0.070308,False,OK,,287,95
bullpen_whip_3g_away,1.3495,1.3396,0.10758,0.044477,0.063103,0.00994,0.086423,False,OK,,286,95
team_barrel_15g_home,0.0225,0.0231,0.077838,0.015338,0.0625,-0.000602,0.001564,False,OK,,288,96
team_barrel_15g_away,0.0247,0.0223,0.176923,0.114423,0.0625,0.002402,0.001494,False,OK,,288,96
team_exitvelo_15g_home,87.7816,87.7936,0.32667,0.26417,0.0625,-0.012004,0.213053,False,OK,,288,96
team_exitvelo_15g_away,87.5997,87.7869,0.176688,0.114188,0.0625,-0.187245,0.212755,False,OK,,288,96
sp_proj_era_home,0.0264,0.0065,0.148343,0.085679,0.062664,0.019809,0.090469,False,OK,,285,96
sp_proj_era_away,-0.0861,0.0078,0.134103,0.071494,0.062609,-0.093917,0.093205,False,OK,,286,96
