game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_push_6_5,p_push_7_0,p_push_7_5,p_push_8_0,p_push_8_5,p_push_9_0,p_push_9_5,p_push_10_0,p_push_10_5,p_push_11_0,p_push_11_5,p_push_12_0,p_push_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_rl_1_0_home,p_rl_1_0_push,p_rl_1_0_away,p_rl_1_5_home,p_rl_1_5_push,p_rl_1_5_away,p_rl_2_0_home,p_rl_2_0_push,p_rl_2_0_away,p_rl_2_5_home,p_rl_2_5_push,p_rl_2_5_away,p_rl_3_0_home,p_rl_3_0_push,p_rl_3_0_away,p_rl_3_5_home,p_rl_3_5_push,p_rl_3_5_away,p_rl_4_0_home,p_rl_4_0_push,p_rl_4_0_away,p_rl_1_0_away_favorite,p_rl_1_0_away_push,p_rl_1_0_home_dog,p_rl_1_5_away_favorite,p_rl_1_5_away_push,p_rl_1_5_home_dog,p_rl_2_0_away_favorite,p_rl_2_0_away_push,p_rl_2_0_home_dog,p_rl_2_5_away_favorite,p_rl_2_5_away_push,p_rl_2_5_home_dog,p_rl_3_0_away_favorite,p_rl_3_0_away_push,p_rl_3_0_home_dog,p_rl_3_5_away_favorite,p_rl_3_5_away_push,p_rl_3_5_home_dog,p_rl_4_0_away_favorite,p_rl_4_0_away_push,p_rl_4_0_home_dog,game_id,home_team,away_team,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
824830,2026-06-09,oof,4.6569,4.8125,0.2474,0.3016,0.73111,0.62635,0.62745,0.5587,0.5599,0.46531,0.45767,0.38104,0.37803,0.2941,0.29389,0.24364,0.24772,0.0,0.10524,0.0,0.06955,0.0,0.08723,0.0,0.07231,0.0,0.08347,0.0,0.06186,0.0,0.26889,0.26842,0.37255,0.37175,0.4401,0.44745,0.54233,0.54665,0.62197,0.62243,0.70611,0.69449,0.75228,0.50694,0.35151,0.26981,0.20424,0.35442,0.15786,0.48772,0.35151,0.0,0.64849,0.26964,0.08302,0.64734,0.26981,0.0,0.73019,0.20394,0.06694,0.72912,0.20424,0.0,0.79576,0.1469,0.05651,0.79659,0.38279,0.10332,0.51389,0.38237,0.0,0.61763,0.2924,0.09014,0.61746,0.29234,0.0,0.70766,0.22322,0.06844,0.70834,0.223,0.0,0.777,0.16864,0.05589,0.77547,20260609_SEA@BAL,BAL,SEA,0.50694,0.49306,5,6,11,0.5027951598167419,False
824999,2026-06-09,oof,4.1834,5.3099,0.2953,0.2779,0.72393,0.61581,0.61667,0.54417,0.5448,0.44967,0.44245,0.37149,0.36929,0.28918,0.28889,0.24019,0.24393,0.0,0.1085,0.0,0.07294,0.0,0.08771,0.0,0.06766,0.0,0.07947,0.0,0.05957,0.0,0.27607,0.27568,0.38333,0.38289,0.4552,0.46262,0.55755,0.56086,0.63071,0.63135,0.71111,0.70023,0.75607,0.4314,0.2808,0.20421,0.14295,0.27926,0.15175,0.56898,0.2808,0.0,0.7192,0.20363,0.07534,0.72103,0.20421,0.0,0.79579,0.14264,0.06328,0.79408,0.14295,0.0,0.85705,0.10262,0.04109,0.85629,0.45626,0.10874,0.435,0.45456,0.0,0.54544,0.36072,0.0943,0.54498,0.36048,0.0,0.63952,0.28423,0.07291,0.64286,0.28275,0.0,0.71725,0.2236,0.05987,0.71653,20260609_MIL@ATH,ATH,MIL,0.4314,0.5686,7,5,12,0.4710119664669037,False
822804,2026-06-10,oof,4.297,4.6685,0.2838,0.3085,0.68564,0.5823,0.58268,0.5068,0.50673,0.41292,0.40664,0.33904,0.33842,0.25757,0.25764,0.21073,0.21251,0.0,0.10355,0.0,0.07583,0.0,0.08621,0.0,0.06651,0.0,0.08105,0.0,0.05315,0.0,0.31436,0.31415,0.41732,0.41738,0.49327,0.50088,0.59336,0.59444,0.66158,0.66138,0.74236,0.73612,0.78749,0.5,0.32874,0.24266,0.18023,0.32839,0.1703,0.50131,0.32874,0.0,0.67126,0.2424,0.08626,0.67134,0.24266,0.0,0.75734,0.17976,0.06489,0.75536,0.18023,0.0,0.81977,0.12977,0.0503,0.81992,0.38542,0.11494,0.49965,0.38472,0.0,0.61528,0.3005,0.08458,0.61492,0.30052,0.0,0.69948,0.23096,0.06856,0.70048,0.23063,0.0,0.76937,0.17308,0.05728,0.76964,20260610_PHI@TOR,TOR,PHI,0.5,0.5,4,7,11,0.4938155114650727,False
822970,2026-06-10,oof,4.369,4.4262,0.2765,0.32,0.66961,0.55687,0.55676,0.48506,0.48525,0.39127,0.38556,0.32527,0.32551,0.2514,0.25132,0.20014,0.20156,0.0,0.11267,0.0,0.07187,0.0,0.08636,0.0,0.06075,0.0,0.0739,0.0,0.0565,0.0,0.33039,0.33046,0.44324,0.44307,0.51475,0.52237,0.61444,0.61399,0.67449,0.6747,0.74868,0.74337,0.79844,0.52367,0.35203,0.26281,0.19637,0.35209,0.17929,0.46862,0.35203,0.0,0.64797,0.26276,0.0902,0.64704,0.26281,0.0,0.73719,0.19624,0.06706,0.7367,0.19637,0.0,0.80363,0.13707,0.06089,0.80203,0.35884,0.11039,0.53077,0.35864,0.0,0.64136,0.27372,0.0851,0.64118,0.27374,0.0,0.72626,0.20242,0.07132,0.72626,0.20242,0.0,0.79758,0.14492,0.05615,0.79893,20260610_BOS@TB,TB,BOS,0.52367,0.47633,7,5,12,0.536809504032135,False
823215,2026-06-10,oof,4.5461,4.4494,0.2586,0.3189,0.68942,0.57778,0.57797,0.50743,0.50798,0.41563,0.40927,0.34353,0.34284,0.2639,0.26386,0.21589,0.21802,0.0,0.11173,0.0,0.07099,0.0,0.0847,0.0,0.06455,0.0,0.07883,0.0,0.05516,0.0,0.31058,0.31048,0.42203,0.42158,0.49202,0.49967,0.59073,0.59192,0.65716,0.65726,0.73614,0.72895,0.78198,0.52916,0.35561,0.27181,0.20842,0.35567,0.18097,0.46335,0.35561,0.0,0.64439,0.2717,0.0852,0.6431,0.27181,0.0,0.72819,0.2078,0.06616,0.72604,0.20842,0.0,0.79158,0.14736,0.06143,0.79121,0.35511,0.10879,0.53609,0.35501,0.0,0.64499,0.27015,0.08501,0.64484,0.27017,0.0,0.72983,0.20064,0.06967,0.72969,0.20068,0.0,0.79932,0.14502,0.05545,0.79953,20260610_WSH@SF,SF,WSH,0.52916,0.47084,11,10,21,0.5266867280006409,False
823287,2026-06-10,oof,4.2929,3.8645,0.2842,0.3468,0.63757,0.52033,0.51973,0.44608,0.44564,0.35279,0.34803,0.28841,0.28961,0.21696,0.21712,0.16941,0.16941,0.0,0.11683,0.0,0.07317,0.0,0.08525,0.0,0.06235,0.0,0.07316,0.0,0.0477,0.0,0.36243,0.36285,0.48027,0.48075,0.55436,0.56195,0.65197,0.64925,0.71039,0.70988,0.78288,0.78289,0.83059,0.57591,0.39088,0.29671,0.22244,0.3924,0.18747,0.42013,0.39088,0.0,0.60912,0.29713,0.09646,0.60641,0.29671,0.0,0.70329,0.22324,0.07098,0.70579,0.22244,0.0,0.77756,0.15677,0.06595,0.77728,0.31204,0.10923,0.57873,0.31249,0.0,0.68751,0.23248,0.08001,0.68752,0.23253,0.0,0.76747,0.17039,0.06354,0.76607,0.1707,0.0,0.8293,0.11663,0.05375,0.82962,20260610_CIN@SD,SD,CIN,0.57591,0.42409,5,4,9,0.5870606899261475,False
823372,2026-06-10,oof,3.9474,4.7258,0.3192,0.3058,0.67422,0.55618,0.55591,0.48213,0.48206,0.39288,0.38706,0.32155,0.32163,0.24601,0.24603,0.19959,0.20077,0.0,0.11788,0.0,0.07371,0.0,0.08141,0.0,0.06567,0.0,0.07569,0.0,0.0509,0.0,0.32578,0.32594,0.44409,0.44415,0.51794,0.52572,0.61294,0.61278,0.67837,0.67831,0.75397,0.74952,0.79923,0.46157,0.29964,0.22056,0.15466,0.29823,0.16259,0.53918,0.29964,0.0,0.70036,0.22006,0.07845,0.70149,0.22056,0.0,0.77944,0.15471,0.06561,0.77968,0.15466,0.0,0.84534,0.11378,0.04036,0.84586,0.42968,0.10655,0.46376,0.42846,0.0,0.57154,0.33539,0.09343,0.57118,0.33522,0.0,0.66478,0.25322,0.07976,0.66702,0.25237,0.0,0.74763,0.19527,0.058,0.74673,20260610_LAD@PIT,PIT,LAD,0.46157,0.53843,9,8,17,0.4783047437667846,False
823618,2026-06-10,oof,4.8787,4.2165,0.2249,0.33,0.70157,0.58942,0.58976,0.51897,0.5196,0.42452,0.41797,0.34753,0.34643,0.2674,0.26732,0.21844,0.22077,0.0,0.11232,0.0,0.07128,0.0,0.08755,0.0,0.06858,0.0,0.07884,0.0,0.0566,0.0,0.29843,0.29826,0.41024,0.40975,0.4804,0.48793,0.58203,0.58389,0.65357,0.65376,0.73268,0.72496,0.77923,0.58146,0.41112,0.32036,0.24747,0.41807,0.16271,0.41922,0.41112,0.0,0.58888,0.32097,0.09406,0.58498,0.32036,0.0,0.67964,0.24793,0.07117,0.6809,0.24747,0.0,0.75253,0.17392,0.0734,0.75268,0.3132,0.10656,0.58024,0.31369,0.0,0.68631,0.23377,0.07992,0.68631,0.23383,0.0,0.76617,0.1729,0.06231,0.76479,0.17321,0.0,0.82679,0.12075,0.05326,0.82599,20260610_STL@NYM,NYM,STL,0.58146,0.41854,2,9,11,0.5559061169624329,False
823856,2026-06-10,oof,4.4446,5.2122,0.2688,0.2826,0.72872,0.62623,0.62736,0.55835,0.55951,0.46944,0.46159,0.38796,0.38477,0.30384,0.30338,0.25484,0.25966,0.0,0.10298,0.0,0.06979,0.0,0.08258,0.0,0.06917,0.0,0.07998,0.0,0.06144,0.0,0.27128,0.2708,0.37264,0.37186,0.44049,0.44798,0.53841,0.54288,0.61523,0.61618,0.69662,0.68372,0.74034,0.47376,0.31264,0.23177,0.16995,0.31257,0.15859,0.52884,0.31264,0.0,0.68736,0.23134,0.08067,0.68799,0.23177,0.0,0.76823,0.1695,0.06431,0.76619,0.16995,0.0,0.83005,0.12391,0.04547,0.83062,0.42127,0.10546,0.47327,0.4202,0.0,0.5798,0.32895,0.09162,0.57944,0.32883,0.0,0.67117,0.2517,0.07509,0.67321,0.25093,0.0,0.74907,0.19464,0.05768,0.74769,20260610_AZ@MIA,MIA,AZ,0.47376,0.52624,8,0,8,0.4778662323951721,False
824022,2026-06-10,oof,4.1123,4.7399,0.3025,0.3051,0.67339,0.56232,0.56232,0.49043,0.49065,0.3989,0.39297,0.32927,0.32921,0.25398,0.25392,0.20385,0.20542,0.0,0.11106,0.0,0.07209,0.0,0.08405,0.0,0.06357,0.0,0.07505,0.0,0.05577,0.0,0.32661,0.32662,0.43768,0.43748,0.50935,0.51704,0.60703,0.60716,0.67079,0.67097,0.74608,0.74038,0.79458,0.47986,0.3137,0.22782,0.16156,0.31296,0.16502,0.52202,0.3137,0.0,0.6863,0.22747,0.08545,0.68707,0.22782,0.0,0.77218,0.16161,0.06596,0.77243,0.16156,0.0,0.83844,0.11482,0.04772,0.83746,0.41108,0.10812,0.4808,0.41013,0.0,0.58987,0.31776,0.09265,0.5896,0.31763,0.0,0.68237,0.24039,0.07564,0.68397,0.23983,0.0,0.76017,0.18341,0.05727,0.75932,20260610_HOU@LAA,LAA,HOU,0.47986,0.52014,3,2,5,0.5143882632255554,False
824103,2026-06-10,oof,4.4066,4.0794,0.2727,0.3366,0.64995,0.53175,0.53122,0.4556,0.45506,0.36548,0.36037,0.30009,0.30102,0.22682,0.22695,0.17847,0.17882,0.0,0.11786,0.0,0.07507,0.0,0.08184,0.0,0.06226,0.0,0.0746,0.0,0.05,0.0,0.35005,0.35039,0.46878,0.46933,0.54494,0.55267,0.63963,0.63765,0.69898,0.69858,0.77305,0.77153,0.82118,0.56201,0.38166,0.29246,0.21896,0.38315,0.18353,0.43331,0.38166,0.0,0.61834,0.29269,0.0914,0.61592,0.29246,0.0,0.70754,0.21966,0.07057,0.70977,0.21896,0.0,0.78104,0.15402,0.06548,0.78051,0.32307,0.11155,0.56538,0.32333,0.0,0.67667,0.24195,0.08142,0.67663,0.242,0.0,0.758,0.17919,0.06391,0.7569,0.17945,0.0,0.82055,0.12638,0.05372,0.81991,20260610_TEX@KC,KC,TEX,0.56201,0.43799,4,6,10,0.5207419395446777,False
824266,2026-06-10,oof,4.7149,4.2449,0.2415,0.3287,0.68435,0.57549,0.5757,0.50147,0.50154,0.40626,0.40018,0.33434,0.33399,0.2567,0.25667,0.20852,0.21025,0.0,0.10897,0.0,0.0743,0.0,0.08771,0.0,0.0652,0.0,0.07722,0.0,0.05425,0.0,0.31565,0.31553,0.4243,0.42424,0.49846,0.50603,0.59982,0.60046,0.66601,0.66608,0.74333,0.73723,0.78975,0.56419,0.38775,0.29861,0.22761,0.39072,0.17676,0.43252,0.38775,0.0,0.61225,0.2989,0.09159,0.60951,0.29861,0.0,0.70139,0.2279,0.06984,0.70226,0.22761,0.0,0.77239,0.16221,0.06453,0.77325,0.32733,0.10686,0.56581,0.32764,0.0,0.67236,0.24593,0.08177,0.6723,0.24597,0.0,0.75403,0.18418,0.06278,0.75304,0.18442,0.0,0.81558,0.12736,0.05531,0.81733,20260610_MIN@DET,DET,MIN,0.56419,0.43581,4,6,10,0.558258056640625,False
824348,2026-06-10,oof,4.6032,5.8446,0.2528,0.2525,0.78647,0.69344,0.69617,0.62967,0.63141,0.53631,0.52683,0.4475,0.44014,0.35417,0.35308,0.30426,0.31352,0.0,0.09386,0.0,0.06733,0.0,0.08846,0.0,0.07142,0.0,0.08423,0.0,0.06793,0.0,0.21353,0.21269,0.30383,0.303,0.36859,0.37522,0.47317,0.48108,0.55986,0.5616,0.64692,0.62781,0.68648,0.4331,0.29468,0.21871,0.15976,0.29599,0.13298,0.57103,0.29468,0.0,0.70532,0.21816,0.07527,0.70656,0.21871,0.0,0.78129,0.15911,0.06275,0.77813,0.15976,0.0,0.84024,0.11489,0.04528,0.83983,0.46336,0.10186,0.43478,0.46163,0.0,0.53837,0.37631,0.086,0.53769,0.37618,0.0,0.62382,0.29423,0.07809,0.62769,0.29242,0.0,0.70758,0.23745,0.05886,0.7037,20260610_CHC@COL,COL,CHC,0.4331,0.5669,3,2,5,0.4597003757953643,False
824428,2026-06-10,oof,4.006,4.4135,0.3132,0.3207,0.63979,0.52584,0.52538,0.45524,0.45525,0.36294,0.35792,0.29897,0.29999,0.22788,0.22795,0.17933,0.17972,0.0,0.11363,0.0,0.07016,0.0,0.08467,0.0,0.06114,0.0,0.07232,0.0,0.05029,0.0,0.36021,0.36052,0.47462,0.4746,0.54475,0.55239,0.64208,0.63989,0.70001,0.6998,0.77205,0.77038,0.82028,0.49865,0.31898,0.2347,0.17055,0.31653,0.18182,0.50165,0.31898,0.0,0.68102,0.23436,0.08416,0.68148,0.2347,0.0,0.7653,0.17033,0.06533,0.76434,0.17055,0.0,0.82945,0.12482,0.04494,0.83024,0.38839,0.11293,0.49868,0.3877,0.0,0.6123,0.2967,0.09118,0.61213,0.29661,0.0,0.70339,0.22395,0.07184,0.70421,0.22369,0.0,0.77631,0.16625,0.05697,0.77678,20260610_NYY@CLE,CLE,NYY,0.49865,0.50135,4,8,12,0.5025275945663451,False
824590,2026-06-10,oof,3.9177,4.5216,0.3222,0.3155,0.63822,0.52289,0.52237,0.44938,0.44904,0.36506,0.3599,0.3004,0.30136,0.22913,0.22919,0.18117,0.18161,0.0,0.11497,0.0,0.07263,0.0,0.07608,0.0,0.06154,0.0,0.07242,0.0,0.04988,0.0,0.36178,0.36214,0.47763,0.47799,0.55096,0.55886,0.6401,0.63806,0.69864,0.69845,0.77081,0.76895,0.81839,0.47522,0.30212,0.21595,0.15316,0.29923,0.1769,0.52386,0.30212,0.0,0.69788,0.21556,0.08526,0.69918,0.21595,0.0,0.78405,0.15292,0.06424,0.78284,0.15316,0.0,0.84684,0.11149,0.04166,0.84685,0.40384,0.1189,0.47726,0.40275,0.0,0.59725,0.30811,0.0948,0.5971,0.30795,0.0,0.69205,0.23181,0.07491,0.69328,0.2314,0.0,0.7686,0.17185,0.05797,0.77017,20260610_ATL@CWS,CWS,ATL,0.47522,0.52478,2,1,3,0.486960768699646,False
824831,2026-06-10,oof,4.5897,4.7322,0.2542,0.3055,0.71344,0.60824,0.60902,0.53496,0.53533,0.4388,0.4319,0.36418,0.36252,0.28258,0.28236,0.23305,0.23632,0.0,0.10556,0.0,0.07433,0.0,0.0891,0.0,0.06511,0.0,0.07945,0.0,0.05927,0.0,0.28656,0.2862,0.39098,0.39071,0.46467,0.4721,0.5681,0.5707,0.63748,0.63797,0.71764,0.70769,0.76368,0.50765,0.34679,0.26381,0.19568,0.34825,0.16619,0.48556,0.34679,0.0,0.65321,0.26362,0.08405,0.65232,0.26381,0.0,0.73619,0.19576,0.06774,0.7365,0.19568,0.0,0.80432,0.14229,0.05208,0.80563,0.37907,0.10591,0.51502,0.37867,0.0,0.62133,0.29271,0.08623,0.62106,0.2927,0.0,0.7073,0.21883,0.07321,0.70797,0.21862,0.0,0.78138,0.16469,0.05556,0.77975,20260610_SEA@BAL,BAL,SEA,0.50765,0.49235,7,2,9,0.4888393878936767,False
824996,2026-06-10,oof,4.1228,5.4175,0.3014,0.2728,0.7254,0.61839,0.61932,0.55181,0.55312,0.45762,0.4502,0.38491,0.38238,0.30044,0.30006,0.2494,0.25394,0.0,0.10742,0.0,0.06841,0.0,0.08813,0.0,0.06167,0.0,0.08118,0.0,0.06315,0.0,0.2746,0.27419,0.38068,0.37978,0.44688,0.45425,0.5498,0.55342,0.61762,0.61839,0.69994,0.68745,0.74606,0.41452,0.27221,0.1992,0.13824,0.27096,0.1427,0.58634,0.27221,0.0,0.72779,0.19857,0.0716,0.72983,0.1992,0.0,0.8008,0.13794,0.06302,0.79904,0.13824,0.0,0.86176,0.09956,0.03938,0.86106,0.46132,0.11832,0.42036,0.4593,0.0,0.5407,0.37247,0.08748,0.54005,0.37232,0.0,0.62768,0.29232,0.07626,0.63142,0.29058,0.0,0.70942,0.2351,0.05896,0.70594,20260610_MIL@ATH,ATH,MIL,0.41452,0.58548,4,3,7,0.4950568079948425,True
823371,2026-06-11,oof,4.1308,4.9021,0.3006,0.2974,0.68776,0.57866,0.57891,0.50881,0.50942,0.41434,0.40805,0.3424,0.34176,0.26403,0.26394,0.21989,0.22204,0.0,0.10923,0.0,0.0706,0.0,0.08753,0.0,0.06454,0.0,0.07752,0.0,0.0512,0.0,0.31224,0.31211,0.42109,0.42059,0.49058,0.49814,0.59195,0.59306,0.65824,0.65845,0.73606,0.72891,0.77796,0.46181,0.30292,0.22368,0.15836,0.30226,0.15783,0.53991,0.30292,0.0,0.69708,0.2232,0.07872,0.69808,0.22368,0.0,0.77632,0.15833,0.06547,0.77619,0.15836,0.0,0.84164,0.11504,0.04327,0.84169,0.42101,0.11501,0.46398,0.41975,0.0,0.58025,0.32779,0.09231,0.57991,0.32765,0.0,0.67235,0.25117,0.07448,0.67435,0.25043,0.0,0.74957,0.19517,0.05731,0.74753,20260611_LAD@PIT,PIT,LAD,0.46181,0.53819,6,8,14,0.4735473990440368,False
823619,2026-06-11,oof,4.7206,4.1897,0.2409,0.3313,0.68702,0.58057,0.58089,0.5103,0.51086,0.4146,0.40833,0.34127,0.34059,0.26188,0.26184,0.21463,0.21664,0.0,0.10663,0.0,0.07106,0.0,0.08874,0.0,0.06589,0.0,0.07864,0.0,0.05409,0.0,0.31298,0.3128,0.41911,0.41864,0.48914,0.49665,0.59167,0.59284,0.65941,0.65949,0.73816,0.73128,0.78336,0.58207,0.40148,0.31216,0.24112,0.40514,0.17881,0.41606,0.40148,0.0,0.59852,0.31261,0.09231,0.59507,0.31216,0.0,0.68784,0.24132,0.07026,0.68842,0.24112,0.0,0.75888,0.17033,0.07031,0.75936,0.31343,0.10424,0.58233,0.31396,0.0,0.68604,0.23433,0.07966,0.68602,0.23439,0.0,0.76561,0.17175,0.06398,0.76427,0.17205,0.0,0.82795,0.11973,0.05316,0.82711,20260611_STL@NYM,NYM,STL,0.58207,0.41793,5,4,9,0.548550009727478,False
823855,2026-06-11,oof,4.5192,5.0318,0.2613,0.2912,0.72301,0.61662,0.61752,0.54621,0.547,0.45413,0.44675,0.375,0.37259,0.29139,0.29111,0.2415,0.24539,0.0,0.1068,0.0,0.07186,0.0,0.08539,0.0,0.06817,0.0,0.08059,0.0,0.06082,0.0,0.27699,0.27658,0.38248,0.38192,0.453,0.46048,0.55325,0.55683,0.62741,0.62802,0.70889,0.69767,0.75461,0.49437,0.32936,0.24522,0.17983,0.33035,0.15986,0.5098,0.32936,0.0,0.67064,0.24493,0.08445,0.67062,0.24522,0.0,0.75478,0.17969,0.06613,0.75418,0.17983,0.0,0.82017,0.1297,0.04989,0.82041,0.39704,0.11057,0.49239,0.39627,0.0,0.60373,0.3047,0.09178,0.60352,0.3046,0.0,0.6954,0.2322,0.07127,0.69653,0.23182,0.0,0.76818,0.17498,0.05709,0.76793,20260611_AZ@MIA,MIA,AZ,0.49437,0.50563,2,0,2,0.5125134587287903,False
824101,2026-06-11,oof,4.5249,4.0685,0.2607,0.3371,0.66564,0.55459,0.5545,0.48182,0.48187,0.38546,0.37993,0.31615,0.31648,0.24166,0.2417,0.19228,0.19325,0.0,0.11099,0.0,0.07272,0.0,0.08887,0.0,0.06443,0.0,0.07492,0.0,0.05323,0.0,0.33436,0.33442,0.4455,0.44546,0.51813,0.52567,0.62007,0.61942,0.68352,0.68342,0.7583,0.75449,0.80675,0.56734,0.38549,0.29735,0.22602,0.38709,0.18458,0.42833,0.38549,0.0,0.61451,0.29759,0.09055,0.61186,0.29735,0.0,0.70265,0.22636,0.06992,0.70371,0.22602,0.0,0.77398,0.15884,0.06762,0.77355,0.32058,0.10836,0.57106,0.32095,0.0,0.67905,0.24027,0.08071,0.67901,0.24033,0.0,0.75967,0.18015,0.06136,0.75849,0.18043,0.0,0.81957,0.12423,0.05486,0.82091,20260611_TEX@KC,KC,TEX,0.56734,0.43266,2,4,6,0.5640102624893188,False
824265,2026-06-11,oof,4.6166,4.3063,0.2514,0.3258,0.68684,0.57746,0.57768,0.50527,0.50558,0.40863,0.40252,0.33537,0.33491,0.2554,0.25546,0.20584,0.20749,0.0,0.1095,0.0,0.07268,0.0,0.08944,0.0,0.06633,0.0,0.07965,0.0,0.05555,0.0,0.31316,0.31304,0.42232,0.42206,0.49442,0.50193,0.59748,0.5983,0.66509,0.66495,0.74454,0.73861,0.79251,0.55909,0.38653,0.29816,0.22602,0.39015,0.17189,0.43796,0.38653,0.0,0.61347,0.29842,0.09081,0.61077,0.29816,0.0,0.70184,0.22648,0.07025,0.70327,0.22602,0.0,0.77398,0.16263,0.06174,0.77563,0.32806,0.11041,0.56153,0.32828,0.0,0.67172,0.25004,0.07841,0.67155,0.25013,0.0,0.74987,0.19003,0.06094,0.74902,0.19025,0.0,0.80975,0.13241,0.05579,0.8118,20260611_MIN@DET,DET,MIN,0.55909,0.44091,11,0,11,0.5552572011947632,False
824346,2026-06-11,oof,4.7444,5.7978,0.2385,0.2547,0.79876,0.70115,0.70411,0.63995,0.64202,0.54646,0.53674,0.45752,0.44941,0.36056,0.35947,0.31002,0.31992,0.0,0.09845,0.0,0.06511,0.0,0.08908,0.0,0.07087,0.0,0.08719,0.0,0.06929,0.0,0.20124,0.2004,0.29589,0.29494,0.35798,0.36446,0.46326,0.47161,0.55059,0.55225,0.64053,0.6207,0.68008,0.44743,0.29947,0.22414,0.16356,0.30001,0.14428,0.55571,0.29947,0.0,0.70053,0.2236,0.07484,0.70156,0.22414,0.0,0.77586,0.16303,0.06359,0.77338,0.16356,0.0,0.83644,0.1226,0.03923,0.83817,0.44942,0.10193,0.44866,0.44792,0.0,0.55208,0.36194,0.0866,0.55146,0.36183,0.0,0.63817,0.28433,0.07413,0.64154,0.28283,0.0,0.71717,0.23078,0.05749,0.71173,20260611_CHC@COL,COL,CHC,0.44743,0.55257,3,9,12,0.460432469844818,False
824827,2026-06-11,oof,4.5665,4.5922,0.2565,0.3121,0.70249,0.59335,0.59381,0.51513,0.5148,0.41669,0.41039,0.34638,0.34568,0.26667,0.2666,0.21945,0.22175,0.0,0.10937,0.0,0.07843,0.0,0.09067,0.0,0.06281,0.0,0.07884,0.0,0.05473,0.0,0.29751,0.29728,0.40619,0.40644,0.4852,0.49264,0.58961,0.59081,0.65432,0.65449,0.7334,0.72582,0.77825,0.51258,0.35221,0.26999,0.20295,0.35433,0.16423,0.48144,0.35221,0.0,0.64779,0.26984,0.08355,0.64662,0.26999,0.0,0.73001,0.20285,0.06751,0.72965,0.20295,0.0,0.79705,0.14341,0.06008,0.79651,0.37334,0.10892,0.51774,0.37297,0.0,0.62703,0.28293,0.09014,0.62693,0.28287,0.0,0.71713,0.21362,0.06893,0.71745,0.21353,0.0,0.78647,0.15592,0.05662,0.78746,20260611_SEA@BAL,BAL,SEA,0.51258,0.48742,7,5,12,0.5211599469184875,False
822726,2026-06-12,oof,4.3171,4.9054,0.2817,0.2972,0.69678,0.58878,0.58919,0.52479,0.52622,0.42733,0.42077,0.35244,0.35125,0.27277,0.27262,0.22623,0.2289,0.0,0.10822,0.0,0.06552,0.0,0.0915,0.0,0.06638,0.0,0.07811,0.0,0.05485,0.0,0.30322,0.303,0.41081,0.40969,0.47378,0.48116,0.57923,0.58118,0.64875,0.64912,0.72738,0.71891,0.7711,0.48214,0.31652,0.2336,0.17015,0.31613,0.16365,0.52022,0.31652,0.0,0.68348,0.23322,0.08277,0.68401,0.2336,0.0,0.7664,0.16986,0.06502,0.76512,0.17015,0.0,0.82985,0.12269,0.0475,0.82981,0.41142,0.10678,0.4818,0.41049,0.0,0.58951,0.32346,0.08746,0.58908,0.32341,0.0,0.67659,0.24814,0.07343,0.67843,0.24747,0.0,0.75253,0.18918,0.0582,0.75262,20260612_SEA@WSH,WSH,SEA,0.48214,0.51786,2,10,12,0.4561333954334259,False
822803,2026-06-12,oof,4.5596,4.665,0.2572,0.3087,0.70682,0.59772,0.59825,0.52752,0.52824,0.43718,0.43021,0.35918,0.35756,0.27959,0.27933,0.2277,0.23076,0.0,0.10936,0.0,0.07127,0.0,0.08343,0.0,0.06843,0.0,0.07738,0.0,0.06118,0.0,0.29318,0.29292,0.40175,0.40121,0.47176,0.4794,0.56979,0.57238,0.64244,0.64303,0.72067,0.71112,0.76924,0.51843,0.35876,0.27244,0.20474,0.36171,0.1617,0.47658,0.35876,0.0,0.64124,0.2724,0.08772,0.63988,0.27244,0.0,0.72756,0.20471,0.06783,0.72746,0.20474,0.0,0.79526,0.14073,0.06667,0.7926,0.36599,0.10926,0.52475,0.36572,0.0,0.63428,0.28283,0.08317,0.634,0.28287,0.0,0.71713,0.21302,0.06954,0.71745,0.21292,0.0,0.78708,0.15997,0.05499,0.78504,20260612_NYY@TOR,TOR,NYY,0.51843,0.48157,8,5,13,0.5144719481468201,False
