game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_push_6_5,p_push_7_0,p_push_7_5,p_push_8_0,p_push_8_5,p_push_9_0,p_push_9_5,p_push_10_0,p_push_10_5,p_push_11_0,p_push_11_5,p_push_12_0,p_push_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_rl_1_0_home,p_rl_1_0_push,p_rl_1_0_away,p_rl_1_5_home,p_rl_1_5_push,p_rl_1_5_away,p_rl_2_0_home,p_rl_2_0_push,p_rl_2_0_away,p_rl_2_5_home,p_rl_2_5_push,p_rl_2_5_away,p_rl_3_0_home,p_rl_3_0_push,p_rl_3_0_away,p_rl_3_5_home,p_rl_3_5_push,p_rl_3_5_away,p_rl_4_0_home,p_rl_4_0_push,p_rl_4_0_away,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
746898,2024-04-02,oof,4.496,5.3736,0.256,0.2989,0.7445,0.6606,0.6606,0.5751,0.5751,0.4899,0.4899,0.4147,0.4147,0.3412,0.3412,0.2775,0.2775,0.0,0.0839,0.0,0.0855,0.0,0.0852,0.0,0.0752,0.0,0.0735,0.0,0.0637,0.0,0.2555,0.2555,0.3394,0.3394,0.4249,0.4249,0.5101,0.5101,0.5853,0.5853,0.6588,0.6588,0.7225,0.45616,0.3044,0.2244,0.1669,0.3044,0.15176,0.54384,0.3044,0.0,0.6956,0.2244,0.08,0.6956,0.2244,0.0,0.7756,0.1669,0.0575,0.7756,0.1669,0.0,0.8331,0.1214,0.0455,0.8331,0.45616,0.54384,12,2,14,,False
747057,2024-04-02,oof,4.496,5.3736,0.256,0.2989,0.738,0.6489,0.6489,0.5593,0.5593,0.4739,0.4739,0.394,0.394,0.3223,0.3223,0.26,0.26,0.0,0.0891,0.0,0.0896,0.0,0.0854,0.0,0.0799,0.0,0.0717,0.0,0.0623,0.0,0.262,0.262,0.3511,0.3511,0.4407,0.4407,0.5261,0.5261,0.606,0.606,0.6777,0.6777,0.74,0.45955,0.3033,0.2293,0.166,0.3033,0.15625,0.54045,0.3033,0.0,0.6967,0.2293,0.074,0.6967,0.2293,0.0,0.7707,0.166,0.0633,0.7707,0.166,0.0,0.834,0.1189,0.0471,0.834,0.45955,0.54045,1,4,5,,False
747220,2024-04-02,oof,4.496,5.3736,0.256,0.2989,0.7466,0.6658,0.6658,0.5749,0.5749,0.483,0.483,0.4059,0.4059,0.3292,0.3292,0.2623,0.2623,0.0,0.0808,0.0,0.0909,0.0,0.0919,0.0,0.0771,0.0,0.0767,0.0,0.0669,0.0,0.2534,0.2534,0.3342,0.3342,0.4251,0.4251,0.517,0.517,0.5941,0.5941,0.6708,0.6708,0.7377,0.46084,0.3092,0.2319,0.1716,0.3092,0.15164,0.53916,0.3092,0.0,0.6908,0.2319,0.0773,0.6908,0.2319,0.0,0.7681,0.1716,0.0603,0.7681,0.1716,0.0,0.8284,0.1213,0.0503,0.8284,0.46084,0.53916,7,0,7,,False
744869,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.738,0.6525,0.6525,0.5665,0.5665,0.4867,0.4867,0.4093,0.4093,0.3342,0.3342,0.2669,0.2669,0.0,0.0855,0.0,0.086,0.0,0.0798,0.0,0.0774,0.0,0.0751,0.0,0.0673,0.0,0.262,0.262,0.3475,0.3475,0.4335,0.4335,0.5133,0.5133,0.5907,0.5907,0.6658,0.6658,0.7331,0.45726,0.304,0.2303,0.1722,0.304,0.15326,0.54274,0.304,0.0,0.696,0.2303,0.0737,0.696,0.2303,0.0,0.7697,0.1722,0.0581,0.7697,0.1722,0.0,0.8278,0.1237,0.0485,0.8278,0.45726,0.54274,5,3,8,,False
745114,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7309,0.6449,0.6449,0.559,0.559,0.4794,0.4794,0.3968,0.3968,0.3218,0.3218,0.2594,0.2594,0.0,0.086,0.0,0.0859,0.0,0.0796,0.0,0.0826,0.0,0.075,0.0,0.0624,0.0,0.2691,0.2691,0.3551,0.3551,0.441,0.441,0.5206,0.5206,0.6032,0.6032,0.6782,0.6782,0.7406,0.45747,0.3026,0.2322,0.1684,0.3026,0.15487,0.54253,0.3026,0.0,0.6974,0.2322,0.0704,0.6974,0.2322,0.0,0.7678,0.1684,0.0638,0.7678,0.1684,0.0,0.8316,0.1174,0.051,0.8316,0.45747,0.54253,1,4,5,,False
745275,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7348,0.6506,0.6506,0.5678,0.5678,0.4831,0.4831,0.4028,0.4028,0.3278,0.3278,0.2605,0.2605,0.0,0.0842,0.0,0.0828,0.0,0.0847,0.0,0.0803,0.0,0.075,0.0,0.0673,0.0,0.2652,0.2652,0.3494,0.3494,0.4322,0.4322,0.5169,0.5169,0.5972,0.5972,0.6722,0.6722,0.7395,0.46294,0.3069,0.2306,0.1702,0.3069,0.15604,0.53706,0.3069,0.0,0.6931,0.2306,0.0763,0.6931,0.2306,0.0,0.7694,0.1702,0.0604,0.7694,0.1702,0.0,0.8298,0.1204,0.0498,0.8298,0.46294,0.53706,0,8,8,,False
745440,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7402,0.6509,0.6509,0.5639,0.5639,0.4783,0.4783,0.3924,0.3924,0.3175,0.3175,0.2541,0.2541,0.0,0.0893,0.0,0.087,0.0,0.0856,0.0,0.0859,0.0,0.0749,0.0,0.0634,0.0,0.2598,0.2598,0.3491,0.3491,0.4361,0.4361,0.5217,0.5217,0.6076,0.6076,0.6825,0.6825,0.7459,0.46427,0.3085,0.2302,0.1694,0.3085,0.15577,0.53573,0.3085,0.0,0.6915,0.2302,0.0783,0.6915,0.2302,0.0,0.7698,0.1694,0.0608,0.7698,0.1694,0.0,0.8306,0.1186,0.0508,0.8306,0.46427,0.53573,3,2,5,,False
745603,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7456,0.6626,0.6626,0.573,0.573,0.4841,0.4841,0.4054,0.4054,0.3282,0.3282,0.2626,0.2626,0.0,0.083,0.0,0.0896,0.0,0.0889,0.0,0.0787,0.0,0.0772,0.0,0.0656,0.0,0.2544,0.2544,0.3374,0.3374,0.427,0.427,0.5159,0.5159,0.5946,0.5946,0.6718,0.6718,0.7374,0.45667,0.3036,0.2267,0.1645,0.3036,0.15307,0.54333,0.3036,0.0,0.6964,0.2267,0.0769,0.6964,0.2267,0.0,0.7733,0.1645,0.0622,0.7733,0.1645,0.0,0.8355,0.1133,0.0512,0.8355,0.45667,0.54333,1,4,5,,False
745678,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7465,0.6604,0.6604,0.569,0.569,0.4839,0.4839,0.4035,0.4035,0.329,0.329,0.2663,0.2663,0.0,0.0861,0.0,0.0914,0.0,0.0851,0.0,0.0804,0.0,0.0745,0.0,0.0627,0.0,0.2535,0.2535,0.3396,0.3396,0.431,0.431,0.5161,0.5161,0.5965,0.5965,0.671,0.671,0.7337,0.46066,0.3091,0.2336,0.1731,0.3091,0.15156,0.53934,0.3091,0.0,0.6909,0.2336,0.0755,0.6909,0.2336,0.0,0.7664,0.1731,0.0605,0.7664,0.1731,0.0,0.8269,0.1249,0.0482,0.8269,0.46066,0.53934,0,1,1,,False
746008,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7363,0.6514,0.6514,0.5622,0.5622,0.4761,0.4761,0.3965,0.3965,0.3259,0.3259,0.2604,0.2604,0.0,0.0849,0.0,0.0892,0.0,0.0861,0.0,0.0796,0.0,0.0706,0.0,0.0655,0.0,0.2637,0.2637,0.3486,0.3486,0.4378,0.4378,0.5239,0.5239,0.6035,0.6035,0.6741,0.6741,0.7396,0.45075,0.2965,0.2224,0.1612,0.2965,0.15425,0.54925,0.2965,0.0,0.7035,0.2224,0.0741,0.7035,0.2224,0.0,0.7776,0.1612,0.0612,0.7776,0.1612,0.0,0.8388,0.1161,0.0451,0.8388,0.45075,0.54925,3,7,10,,False
746083,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7352,0.6494,0.6494,0.5599,0.5599,0.4731,0.4731,0.3996,0.3996,0.3273,0.3273,0.2622,0.2622,0.0,0.0858,0.0,0.0895,0.0,0.0868,0.0,0.0735,0.0,0.0723,0.0,0.0651,0.0,0.2648,0.2648,0.3506,0.3506,0.4401,0.4401,0.5269,0.5269,0.6004,0.6004,0.6727,0.6727,0.7378,0.45427,0.3007,0.2213,0.1618,0.3007,0.15357,0.54573,0.3007,0.0,0.6993,0.2213,0.0794,0.6993,0.2213,0.0,0.7787,0.1618,0.0595,0.7787,0.1618,0.0,0.8382,0.1178,0.044,0.8382,0.45427,0.54573,2,10,12,,False
746163,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.738,0.6525,0.6525,0.5638,0.5638,0.4771,0.4771,0.397,0.397,0.3257,0.3257,0.2594,0.2594,0.0,0.0855,0.0,0.0887,0.0,0.0867,0.0,0.0801,0.0,0.0713,0.0,0.0663,0.0,0.262,0.262,0.3475,0.3475,0.4362,0.4362,0.5229,0.5229,0.603,0.603,0.6743,0.6743,0.7406,0.45767,0.3013,0.2252,0.1633,0.3013,0.15637,0.54233,0.3013,0.0,0.6987,0.2252,0.0761,0.6987,0.2252,0.0,0.7748,0.1633,0.0619,0.7748,0.1633,0.0,0.8367,0.1183,0.045,0.8367,0.45767,0.54233,5,4,9,,False
746407,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7361,0.6498,0.6498,0.5654,0.5654,0.4802,0.4802,0.3974,0.3974,0.3248,0.3248,0.2632,0.2632,0.0,0.0863,0.0,0.0844,0.0,0.0852,0.0,0.0828,0.0,0.0726,0.0,0.0616,0.0,0.2639,0.2639,0.3502,0.3502,0.4346,0.4346,0.5198,0.5198,0.6026,0.6026,0.6752,0.6752,0.7368,0.46768,0.3109,0.2319,0.1715,0.3109,0.15678,0.53232,0.3109,0.0,0.6891,0.2319,0.079,0.6891,0.2319,0.0,0.7681,0.1715,0.0604,0.7681,0.1715,0.0,0.8285,0.1179,0.0536,0.8285,0.46768,0.53232,8,0,8,,False
746900,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7394,0.6541,0.6541,0.5706,0.5706,0.4811,0.4811,0.4025,0.4025,0.3281,0.3281,0.264,0.264,0.0,0.0853,0.0,0.0835,0.0,0.0895,0.0,0.0786,0.0,0.0744,0.0,0.0641,0.0,0.2606,0.2606,0.3459,0.3459,0.4294,0.4294,0.5189,0.5189,0.5975,0.5975,0.6719,0.6719,0.736,0.461,0.3016,0.2251,0.1626,0.3016,0.1594,0.539,0.3016,0.0,0.6984,0.2251,0.0765,0.6984,0.2251,0.0,0.7749,0.1626,0.0625,0.7749,0.1626,0.0,0.8374,0.1152,0.0474,0.8374,0.461,0.539,9,8,17,,False
747059,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7402,0.6516,0.6516,0.5664,0.5664,0.481,0.481,0.4018,0.4018,0.3276,0.3276,0.2631,0.2631,0.0,0.0886,0.0,0.0852,0.0,0.0854,0.0,0.0792,0.0,0.0742,0.0,0.0645,0.0,0.2598,0.2598,0.3484,0.3484,0.4336,0.4336,0.519,0.519,0.5982,0.5982,0.6724,0.6724,0.7369,0.46082,0.2996,0.2263,0.1659,0.2996,0.16122,0.53918,0.2996,0.0,0.7004,0.2263,0.0733,0.7004,0.2263,0.0,0.7737,0.1659,0.0604,0.7737,0.1659,0.0,0.8341,0.1167,0.0492,0.8341,0.46082,0.53918,4,3,7,,False
747219,2024-04-03,oof,4.496,5.3736,0.256,0.2989,0.7452,0.6572,0.6572,0.571,0.571,0.486,0.486,0.4061,0.4061,0.3326,0.3326,0.2691,0.2691,0.0,0.088,0.0,0.0862,0.0,0.085,0.0,0.0799,0.0,0.0735,0.0,0.0635,0.0,0.2548,0.2548,0.3428,0.3428,0.429,0.429,0.514,0.514,0.5939,0.5939,0.6674,0.6674,0.7309,0.46078,0.3052,0.2297,0.1667,0.3052,0.15558,0.53922,0.3052,0.0,0.6948,0.2297,0.0755,0.6948,0.2297,0.0,0.7703,0.1667,0.063,0.7703,0.1667,0.0,0.8333,0.1215,0.0452,0.8333,0.46078,0.53922,5,6,11,,False
744870,2024-04-04,oof,4.496,5.3736,0.256,0.2989,0.7326,0.6503,0.6503,0.5652,0.5652,0.4822,0.4822,0.4021,0.4021,0.3278,0.3278,0.2647,0.2647,0.0,0.0823,0.0,0.0851,0.0,0.083,0.0,0.0801,0.0,0.0743,0.0,0.0631,0.0,0.2674,0.2674,0.3497,0.3497,0.4348,0.4348,0.5178,0.5178,0.5979,0.5979,0.6722,0.6722,0.7353,0.45912,0.3034,0.2273,0.167,0.3034,0.15572,0.54088,0.3034,0.0,0.6966,0.2273,0.0761,0.6966,0.2273,0.0,0.7727,0.167,0.0603,0.7727,0.167,0.0,0.833,0.1173,0.0497,0.833,0.45912,0.54088,4,7,11,,False
745200,2024-04-04,oof,4.496,5.3736,0.256,0.2989,0.7391,0.6522,0.6522,0.5653,0.5653,0.4764,0.4764,0.3995,0.3995,0.3284,0.3284,0.267,0.267,0.0,0.0869,0.0,0.0869,0.0,0.0889,0.0,0.0769,0.0,0.0711,0.0,0.0614,0.0,0.2609,0.2609,0.3478,0.3478,0.4347,0.4347,0.5236,0.5236,0.6005,0.6005,0.6716,0.6716,0.733,0.45876,0.304,0.2316,0.1687,0.304,0.15476,0.54124,0.304,0.0,0.696,0.2316,0.0724,0.696,0.2316,0.0,0.7684,0.1687,0.0629,0.7684,0.1687,0.0,0.8313,0.1206,0.0481,0.8313,0.45876,0.54124,8,5,13,,False
745843,2024-04-04,oof,4.496,5.3736,0.256,0.2989,0.7396,0.6575,0.6575,0.5712,0.5712,0.4825,0.4825,0.405,0.405,0.3289,0.3289,0.2652,0.2652,0.0,0.0821,0.0,0.0863,0.0,0.0887,0.0,0.0775,0.0,0.0761,0.0,0.0637,0.0,0.2604,0.2604,0.3425,0.3425,0.4288,0.4288,0.5175,0.5175,0.595,0.595,0.6711,0.6711,0.7348,0.45741,0.3024,0.225,0.1632,0.3024,0.15501,0.54259,0.3024,0.0,0.6976,0.225,0.0774,0.6976,0.225,0.0,0.775,0.1632,0.0618,0.775,0.1632,0.0,0.8368,0.116,0.0472,0.8368,0.45741,0.54259,2,1,3,,False
745844,2024-04-04,oof,4.496,5.3736,0.256,0.2989,0.7372,0.6533,0.6533,0.5674,0.5674,0.4812,0.4812,0.3998,0.3998,0.3285,0.3285,0.2648,0.2648,0.0,0.0839,0.0,0.0859,0.0,0.0862,0.0,0.0814,0.0,0.0713,0.0,0.0637,0.0,0.2628,0.2628,0.3467,0.3467,0.4326,0.4326,0.5188,0.5188,0.6002,0.6002,0.6715,0.6715,0.7352,0.4545,0.2978,0.2221,0.1581,0.2978,0.1567,0.5455,0.2978,0.0,0.7022,0.2221,0.0757,0.7022,0.2221,0.0,0.7779,0.1581,0.064,0.7779,0.1581,0.0,0.8419,0.1105,0.0476,0.8419,0.4545,0.5455,3,6,9,,False
745928,2024-04-04,oof,4.496,5.3736,0.256,0.2989,0.7393,0.6543,0.6543,0.5648,0.5648,0.48,0.48,0.3982,0.3982,0.3237,0.3237,0.2555,0.2555,0.0,0.085,0.0,0.0895,0.0,0.0848,0.0,0.0818,0.0,0.0745,0.0,0.0682,0.0,0.2607,0.2607,0.3457,0.3457,0.4352,0.4352,0.52,0.52,0.6018,0.6018,0.6763,0.6763,0.7445,0.4647,0.3086,0.2337,0.1707,0.3086,0.1561,0.5353,0.3086,0.0,0.6914,0.2337,0.0749,0.6914,0.2337,0.0,0.7663,0.1707,0.063,0.7663,0.1707,0.0,0.8293,0.1222,0.0485,0.8293,0.4647,0.5353,2,4,6,,False
746327,2024-04-04,oof,4.496,5.3736,0.256,0.2989,0.7382,0.6513,0.6513,0.5621,0.5621,0.4768,0.4768,0.3992,0.3992,0.3263,0.3263,0.2636,0.2636,0.0,0.0869,0.0,0.0892,0.0,0.0853,0.0,0.0776,0.0,0.0729,0.0,0.0627,0.0,0.2618,0.2618,0.3487,0.3487,0.4379,0.4379,0.5232,0.5232,0.6008,0.6008,0.6737,0.6737,0.7364,0.46656,0.3111,0.2293,0.1674,0.3111,0.15546,0.53344,0.3111,0.0,0.6889,0.2293,0.0818,0.6889,0.2293,0.0,0.7707,0.1674,0.0619,0.7707,0.1674,0.0,0.8326,0.1179,0.0495,0.8326,0.46656,0.53344,10,1,11,,False
744874,2024-04-05,oof,4.496,5.3736,0.256,0.2989,0.7253,0.6416,0.6416,0.5574,0.5574,0.4766,0.4766,0.3921,0.3921,0.3237,0.3237,0.2584,0.2584,0.0,0.0837,0.0,0.0842,0.0,0.0808,0.0,0.0845,0.0,0.0684,0.0,0.0653,0.0,0.2747,0.2747,0.3584,0.3584,0.4426,0.4426,0.5234,0.5234,0.6079,0.6079,0.6763,0.6763,0.7416,0.45819,0.3008,0.2242,0.1611,0.3008,0.15739,0.54181,0.3008,0.0,0.6992,0.2242,0.0766,0.6992,0.2242,0.0,0.7758,0.1611,0.0631,0.7758,0.1611,0.0,0.8389,0.1119,0.0492,0.8389,0.45819,0.54181,0,4,4,,False
745033,2024-04-05,oof,4.496,5.3736,0.256,0.2989,0.7391,0.6518,0.6518,0.5649,0.5649,0.4794,0.4794,0.3932,0.3932,0.322,0.322,0.2588,0.2588,0.0,0.0873,0.0,0.0869,0.0,0.0855,0.0,0.0862,0.0,0.0712,0.0,0.0632,0.0,0.2609,0.2609,0.3482,0.3482,0.4351,0.4351,0.5206,0.5206,0.6068,0.6068,0.678,0.678,0.7412,0.45592,0.3009,0.228,0.1657,0.3009,0.15502,0.54408,0.3009,0.0,0.6991,0.228,0.0729,0.6991,0.228,0.0,0.772,0.1657,0.0623,0.772,0.1657,0.0,0.8343,0.1173,0.0484,0.8343,0.45592,0.54408,10,2,12,,False
745361,2024-04-05,oof,4.496,5.3736,0.256,0.2989,0.7448,0.6595,0.6595,0.5732,0.5732,0.4872,0.4872,0.4056,0.4056,0.3305,0.3305,0.2675,0.2675,0.0,0.0853,0.0,0.0863,0.0,0.086,0.0,0.0816,0.0,0.0751,0.0,0.063,0.0,0.2552,0.2552,0.3405,0.3405,0.4268,0.4268,0.5128,0.5128,0.5944,0.5944,0.6695,0.6695,0.7325,0.45998,0.3049,0.2275,0.165,0.3049,0.15508,0.54002,0.3049,0.0,0.6951,0.2275,0.0774,0.6951,0.2275,0.0,0.7725,0.165,0.0625,0.7725,0.165,0.0,0.835,0.1193,0.0457,0.835,0.45998,0.54002,3,2,5,,False
