feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
lineup_depth_multiplier,0.0001,0.0002,0.192584,0.123618,0.068966,-3.7e-05,7.3e-05,False,OK,1.535,261,87
ace_efficiency_factor,0.0993,0.0698,0.099174,0.030142,0.069032,0.029434,0.031772,False,OK,1.563,260,87
home_elo,1490.9762,1499.6524,0.421355,0.352389,0.068966,-8.676221,10.459509,False,OK,1.972,261,87
away_elo,1507.0972,1501.6511,0.426644,0.357678,0.068966,5.446168,10.674775,False,OK,2.026,261,87
home_win_pct,0.4896,0.5021,0.813063,0.744097,0.068966,-0.012525,0.011631,False,OK,1.876,261,87
away_win_pct,0.5074,0.4995,0.508401,0.439435,0.068966,0.007881,0.011744,False,OK,2.106,261,87
sp_era_home,4.188,4.0411,0.182531,0.112898,0.069633,0.14685,0.310368,False,OK,2.041,260,86
sp_era_away,3.9379,4.0635,0.051173,0.0,0.0697,-0.125522,0.213306,False,OK,1.44,259,86
sp_k9_home,8.7398,8.744,0.113941,0.044308,0.069633,-0.004182,0.339051,False,OK,1.742,260,86
sp_k9_away,8.7612,8.6244,0.085704,0.016004,0.0697,0.136805,0.335665,False,OK,1.992,259,86
sp_xwoba_home,0.3079,0.3088,0.096677,0.027645,0.069032,-0.000917,0.007961,False,OK,2.153,260,87
sp_xwoba_away,0.3135,0.3113,0.134929,0.065963,0.068966,0.002236,0.007922,False,OK,1.592,261,87
lineup_woba_mean_home,0.3435,0.344,0.109038,0.040072,0.068966,-0.000522,0.001856,False,OK,1.907,261,87
lineup_woba_mean_away,0.3464,0.344,0.302702,0.233736,0.068966,0.002405,0.001842,False,OK,1.916,261,87
lineup_woba_top3_home,0.3592,0.3557,0.140094,0.071128,0.068966,0.003512,0.003162,False,OK,1.749,261,87
lineup_woba_top3_away,0.3587,0.3549,0.172047,0.103081,0.068966,0.003844,0.003037,False,OK,1.807,261,87
woba_30g_home,0.3,0.3007,0.283298,0.214332,0.068966,-0.00063,0.002805,False,OK,1.705,261,87
woba_30g_away,0.3068,0.3013,0.356339,0.287373,0.068966,0.005544,0.002902,False,OK,1.806,261,87
bullpen_whip_10g_home,1.3434,1.3265,0.110185,0.041086,0.069099,0.016908,0.044371,False,OK,1.698,259,87
bullpen_whip_10g_away,1.3959,1.3401,0.272092,0.20306,0.069032,0.055851,0.039993,False,OK,1.94,260,87
bullpen_whip_3g_home,1.2929,1.3568,0.115163,0.046064,0.069099,-0.063982,0.073352,False,OK,1.39,259,87
bullpen_whip_3g_away,1.4622,1.3682,0.163877,0.094845,0.069032,0.093982,0.08285,False,OK,1.645,260,87
team_barrel_15g_home,0.0232,0.0236,0.194149,0.125183,0.068966,-0.000308,0.001498,False,OK,1.694,261,87
team_barrel_15g_away,0.0255,0.0239,0.423101,0.354135,0.068966,0.001667,0.001447,False,OK,1.713,261,87
team_exitvelo_15g_home,87.8068,87.7524,0.264689,0.195723,0.068966,0.054357,0.212142,False,OK,1.773,261,87
team_exitvelo_15g_away,87.9437,87.6936,0.112781,0.043815,0.068966,0.250163,0.196244,False,OK,1.844,261,87
exp2_centered_k_diff,0.0477,-0.0196,0.231312,0.161545,0.069767,0.067258,0.068222,False,OK,1.885,258,86
exp2_cat_k_fastball_diff,-0.0,-0.0,0.211342,0.141575,0.069767,-2.4e-05,0.000131,False,OK,1.566,258,86
exp2_cat_k_breaking_diff,-0.0002,0.0001,0.296606,0.218824,0.077782,-0.000325,0.000152,True,WARN,2.12,224,78
exp2_cat_k_offspeed_diff,0.0,0.0,0.09952,0.0,0.108134,-1.9e-05,0.000133,False,OK,1.692,171,55
exp2_cat_xwoba_fastball_diff,0.0,-0.0,0.084554,0.014787,0.069767,7.2e-05,6.5e-05,False,OK,1.734,258,86
exp2_cat_xwoba_breaking_diff,-0.0,-0.0,0.125011,0.047229,0.077782,1.4e-05,3.9e-05,False,OK,0.0,224,78
exp2_cat_xwoba_offspeed_diff,-0.0,0.0,0.278538,0.170404,0.108134,-4e-05,5.1e-05,False,OK,1.625,171,55
exp2_cat_platoon_k_fastball_diff,-0.0001,-0.0,0.086288,0.015905,0.070383,-5.8e-05,0.000157,False,OK,1.968,258,85
closer_available_home,0.977,0.9349,0.0,0.0,0.068966,0.042146,0.042174,False,OK,0.0,261,87
closer_available_away,0.9425,0.9502,0.0,0.0,0.068966,-0.007663,0.04124,False,OK,0.0,261,87
