feature,current_mean,baseline_mean,psi,psi_adjusted,noise_floor,mean_shift,shift_se,location_shift,status,weight_pct,n_baseline,n_current
bullpen_whip_3g_home,1.3019,1.3086,0.099426,0.033612,0.065814,-0.006613,0.077778,False,OK,1.362,275,91
bullpen_whip_3g_away,1.3077,1.377,0.295145,0.229688,0.065457,-0.069243,0.088294,False,OK,1.433,272,92
team_barrel_15g_home,0.0227,0.0223,0.098108,0.032891,0.065217,0.00049,0.001592,False,OK,1.448,276,92
team_barrel_15g_away,0.0228,0.0215,0.170538,0.105321,0.065217,0.001258,0.001406,False,OK,1.177,276,92
team_exitvelo_15g_home,88.0972,87.7384,0.189672,0.124455,0.065217,0.358868,0.231035,False,OK,1.98,276,92
team_exitvelo_15g_away,87.6183,87.8449,0.192487,0.12727,0.065217,-0.226588,0.234661,False,OK,1.722,276,92
lineup_actual_woba_delta_home,0.0041,0.0029,0.075983,0.0,0.098123,0.001201,0.002325,False,OK,2.219,276,55
lineup_actual_woba_delta_away,0.001,0.004,0.179347,0.081224,0.098123,-0.002966,0.002683,False,OK,2.821,276,55
lineup_actual_top3_delta_home,-0.0132,-0.0166,0.149813,0.05169,0.098123,0.003445,0.003593,False,OK,1.67,276,55
lineup_actual_top3_delta_away,-0.0175,-0.0158,0.183408,0.085285,0.098123,-0.001759,0.003873,False,OK,1.079,276,55
lineup_rest_count_home,1.9636,1.7935,0.092716,0.0,0.098123,0.170158,0.237783,False,OK,0.039,276,55
lineup_rest_count_away,1.9273,1.8442,0.015715,0.0,0.098123,0.08307,0.253816,False,OK,1.436,276,55
run_margin_diff,0.0555,0.0409,0.263278,0.198061,0.065217,0.01467,0.033831,False,OK,3.395,276,92
