game_id,season,week,game_type,gameday,away_team,home_team,away_score,home_score,result,total,n_plays
2018_06_PIT_CIN,2018,6,REG,2018-10-14,PIT,CIN,28,21,-7,49,173
2018_06_LAC_CLE,2018,6,REG,2018-10-14,LAC,CLE,38,14,-24,52,177
2018_06_BUF_HOU,2018,6,REG,2018-10-14,BUF,HOU,13,20,7,33,165
2018_06_CHI_MIA,2018,6,REG,2018-10-14,CHI,MIA,28,31,3,59,193
2018_06_ARI_MIN,2018,6,REG,2018-10-14,ARI,MIN,17,27,10,44,175
2018_06_IND_NYJ,2018,6,REG,2018-10-14,IND,NYJ,34,42,8,76,195
2018_06_SEA_OAK,2018,6,REG,2018-10-14,SEA,OAK,27,3,-24,30,156
2018_06_CAR_WAS,2018,6,REG,2018-10-14,CAR,WAS,17,23,6,40,169
2018_06_LA_DEN,2018,6,REG,2018-10-14,LA,DEN,23,20,-3,43,185
2018_06_JAX_DAL,2018,6,REG,2018-10-14,JAX,DAL,7,40,33,47,163
2018_06_BAL_TEN,2018,6,REG,2018-10-14,BAL,TEN,21,0,-21,21,157
2018_06_KC_NE,2018,6,REG,2018-10-14,KC,NE,40,43,3,83,182
2018_06_SF_GB,2018,6,REG,2018-10-15,SF,GB,30,33,3,63,177
2018_07_DEN_ARI,2018,7,REG,2018-10-18,DEN,ARI,45,10,-35,55,168
2018_07_NE_CHI,2018,7,REG,2018-10-21,NE,CHI,38,31,-7,69,195
2018_07_BUF_IND,2018,7,REG,2018-10-21,BUF,IND,5,37,32,42,160
2018_07_HOU_JAX,2018,7,REG,2018-10-21,HOU,JAX,20,7,-13,27,172
2018_07_DET_MIA,2018,7,REG,2018-10-21,DET,MIA,32,21,-11,53,159
2018_07_MIN_NYJ,2018,7,REG,2018-10-21,MIN,NYJ,37,17,-20,54,190
2018_07_CAR_PHI,2018,7,REG,2018-10-21,CAR,PHI,21,17,-4,38,161
2018_07_CLE_TB,2018,7,REG,2018-10-21,CLE,TB,23,26,3,49,215
2018_07_NO_BAL,2018,7,REG,2018-10-21,NO,BAL,24,23,-1,47,175
2018_07_LA_SF,2018,7,REG,2018-10-21,LA,SF,39,10,-29,49,161
2018_07_DAL_WAS,2018,7,REG,2018-10-21,DAL,WAS,17,20,3,37,173
2018_07_CIN_KC,2018,7,REG,2018-10-21,CIN,KC,10,45,35,55,170
2018_07_TEN_LAC,2018,7,REG,2018-10-21,TEN,LAC,19,20,1,39,151
2018_07_NYG_ATL,2018,7,REG,2018-10-22,NYG,ATL,20,23,3,43,174
2018_08_MIA_HOU,2018,8,REG,2018-10-25,MIA,HOU,23,42,19,65,177
2018_08_BAL_CAR,2018,8,REG,2018-10-28,BAL,CAR,21,36,15,57,177
2018_08_NYJ_CHI,2018,8,REG,2018-10-28,NYJ,CHI,10,24,14,34,167
2018_08_TB_CIN,2018,8,REG,2018-10-28,TB,CIN,34,37,3,71,205
2018_08_SEA_DET,2018,8,REG,2018-10-28,SEA,DET,28,14,-14,42,159
2018_08_DEN_KC,2018,8,REG,2018-10-28,DEN,KC,23,30,7,53,178
2018_08_WAS_NYG,2018,8,REG,2018-10-28,WAS,NYG,20,13,-7,33,187
2018_08_CLE_PIT,2018,8,REG,2018-10-28,CLE,PIT,18,33,15,51,178
2018_08_IND_OAK,2018,8,REG,2018-10-28,IND,OAK,42,28,-14,70,168
2018_08_SF_ARI,2018,8,REG,2018-10-28,SF,ARI,15,18,3,33,178
2018_08_GB_LA,2018,8,REG,2018-10-28,GB,LA,27,29,2,56,182
2018_08_NO_MIN,2018,8,REG,2018-10-28,NO,MIN,30,20,-10,50,162
2018_08_PHI_JAX,2018,8,REG,2018-10-28,PHI,JAX,24,18,-6,42,162
2018_08_NE_BUF,2018,8,REG,2018-10-29,NE,BUF,25,6,-19,31,189
2018_09_OAK_SF,2018,9,REG,2018-11-01,OAK,SF,3,34,31,37,153
2018_09_PIT_BAL,2018,9,REG,2018-11-04,PIT,BAL,23,16,-7,39,182
2018_09_CHI_BUF,2018,9,REG,2018-11-04,CHI,BUF,41,9,-32,50,192
2018_09_TB_CAR,2018,9,REG,2018-11-04,TB,CAR,28,42,14,70,181
2018_09_KC_CLE,2018,9,REG,2018-11-04,KC,CLE,37,21,-16,58,177
2018_09_NYJ_MIA,2018,9,REG,2018-11-04,NYJ,MIA,6,13,7,19,166
2018_09_DET_MIN,2018,9,REG,2018-11-04,DET,MIN,9,24,15,33,161
2018_09_ATL_WAS,2018,9,REG,2018-11-04,ATL,WAS,38,14,-24,52,176
2018_09_HOU_DEN,2018,9,REG,2018-11-04,HOU,DEN,19,17,-2,36,177
2018_09_LAC_SEA,2018,9,REG,2018-11-04,LAC,SEA,25,17,-8,42,180
2018_09_LA_NO,2018,9,REG,2018-11-04,LA,NO,35,45,10,80,175
2018_09_GB_NE,2018,9,REG,2018-11-04,GB,NE,17,31,14,48,185
2018_09_TEN_DAL,2018,9,REG,2018-11-05,TEN,DAL,28,14,-14,42,165
2018_10_CAR_PIT,2018,10,REG,2018-11-08,CAR,PIT,21,52,31,73,159
2018_10_DET_CHI,2018,10,REG,2018-11-11,DET,CHI,22,34,12,56,176
2018_10_NO_CIN,2018,10,REG,2018-11-11,NO,CIN,51,14,-37,65,159
2018_10_ATL_CLE,2018,10,REG,2018-11-11,ATL,CLE,16,28,12,44,165
2018_10_JAX_IND,2018,10,REG,2018-11-11,JAX,IND,26,29,3,55,175
2018_10_ARI_KC,2018,10,REG,2018-11-11,ARI,KC,14,26,12,40,171
2018_10_BUF_NYJ,2018,10,REG,2018-11-11,BUF,NYJ,41,10,-31,51,172
2018_10_WAS_TB,2018,10,REG,2018-11-11,WAS,TB,16,3,-13,19,167
2018_10_NE_TEN,2018,10,REG,2018-11-11,NE,TEN,10,34,24,44,174
2018_10_LAC_OAK,2018,10,REG,2018-11-11,LAC,OAK,20,6,-14,26,159
2018_10_MIA_GB,2018,10,REG,2018-11-11,MIA,GB,12,31,19,43,166
2018_10_SEA_LA,2018,10,REG,2018-11-11,SEA,LA,31,36,5,67,183
2018_10_DAL_PHI,2018,10,REG,2018-11-11,DAL,PHI,27,20,-7,47,173
2018_10_NYG_SF,2018,10,REG,2018-11-12,NYG,SF,27,23,-4,50,180
2018_11_GB_SEA,2018,11,REG,2018-11-15,GB,SEA,24,27,3,51,168
2018_11_DAL_ATL,2018,11,REG,2018-11-18,DAL,ATL,22,19,-3,41,160
2018_11_CIN_BAL,2018,11,REG,2018-11-18,CIN,BAL,21,24,3,45,178
2018_11_CAR_DET,2018,11,REG,2018-11-18,CAR,DET,19,20,1,39,160
2018_11_TEN_IND,2018,11,REG,2018-11-18,TEN,IND,10,38,28,48,160
2018_11_PIT_JAX,2018,11,REG,2018-11-18,PIT,JAX,20,16,-4,36,180
2018_11_TB_NYG,2018,11,REG,2018-11-18,TB,NYG,35,38,3,73,171
2018_11_HOU_WAS,2018,11,REG,2018-11-18,HOU,WAS,23,21,-2,44,182
2018_11_OAK_ARI,2018,11,REG,2018-11-18,OAK,ARI,23,21,-2,44,173
2018_11_DEN_LAC,2018,11,REG,2018-11-18,DEN,LAC,23,22,-1,45,177
2018_11_PHI_NO,2018,11,REG,2018-11-18,PHI,NO,7,48,41,55,165
2018_11_MIN_CHI,2018,11,REG,2018-11-18,MIN,CHI,20,25,5,45,178
2018_11_KC_LA,2018,11,REG,2018-11-19,KC,LA,51,54,3,105,215
2018_12_CHI_DET,2018,12,REG,2018-11-22,CHI,DET,23,16,-7,39,164
2018_12_WAS_DAL,2018,12,REG,2018-11-22,WAS,DAL,23,31,8,54,183
2018_12_ATL_NO,2018,12,REG,2018-11-22,ATL,NO,17,31,14,48,164
2018_12_OAK_BAL,2018,12,REG,2018-11-25,OAK,BAL,17,34,17,51,172
2018_12_JAX_BUF,2018,12,REG,2018-11-25,JAX,BUF,21,24,3,45,185
2018_12_SEA_CAR,2018,12,REG,2018-11-25,SEA,CAR,30,27,-3,57,166
2018_12_CLE_CIN,2018,12,REG,2018-11-25,CLE,CIN,35,20,-15,55,180
2018_12_NE_NYJ,2018,12,REG,2018-11-25,NE,NYJ,27,13,-14,40,177
2018_12_NYG_PHI,2018,12,REG,2018-11-25,NYG,PHI,22,25,3,47,172
2018_12_SF_TB,2018,12,REG,2018-11-25,SF,TB,9,27,18,36,181
2018_12_ARI_LAC,2018,12,REG,2018-11-25,ARI,LAC,10,45,35,55,155
2018_12_PIT_DEN,2018,12,REG,2018-11-25,PIT,DEN,17,24,7,41,175
2018_12_MIA_IND,2018,12,REG,2018-11-25,MIA,IND,24,27,3,51,169
2018_12_GB_MIN,2018,12,REG,2018-11-25,GB,MIN,17,24,7,41,169
2018_12_TEN_HOU,2018,12,REG,2018-11-26,TEN,HOU,17,34,17,51,165
2018_13_NO_DAL,2018,13,REG,2018-11-29,NO,DAL,10,13,3,23,156
2018_13_BAL_ATL,2018,13,REG,2018-12-02,BAL,ATL,26,16,-10,42,177
2018_13_DEN_CIN,2018,13,REG,2018-12-02,DEN,CIN,24,10,-14,34,176
2018_13_LA_DET,2018,13,REG,2018-12-02,LA,DET,30,16,-14,46,188
2018_13_ARI_GB,2018,13,REG,2018-12-02,ARI,GB,20,17,-3,37,186
2018_13_CLE_HOU,2018,13,REG,2018-12-02,CLE,HOU,13,29,16,42,170
2018_13_IND_JAX,2018,13,REG,2018-12-02,IND,JAX,0,6,6,6,170
2018_13_BUF_MIA,2018,13,REG,2018-12-02,BUF,MIA,17,21,4,38,170
2018_13_CHI_NYG,2018,13,REG,2018-12-02,CHI,NYG,27,30,3,57,213
2018_13_CAR_TB,2018,13,REG,2018-12-02,CAR,TB,17,24,7,41,172
2018_13_KC_OAK,2018,13,REG,2018-12-02,KC,OAK,40,33,-7,73,195
2018_13_NYJ_TEN,2018,13,REG,2018-12-02,NYJ,TEN,22,26,4,48,186
2018_13_MIN_NE,2018,13,REG,2018-12-02,MIN,NE,10,24,14,34,173
2018_13_SF_SEA,2018,13,REG,2018-12-02,SF,SEA,16,43,27,59,184
2018_13_LAC_PIT,2018,13,REG,2018-12-02,LAC,PIT,33,30,-3,63,170
2018_13_WAS_PHI,2018,13,REG,2018-12-03,WAS,PHI,13,28,15,41,163
2018_14_JAX_TEN,2018,14,REG,2018-12-06,JAX,TEN,9,30,21,39,164
2018_14_NYJ_BUF,2018,14,REG,2018-12-09,NYJ,BUF,27,23,-4,50,175
2018_14_CAR_CLE,2018,14,REG,2018-12-09,CAR,CLE,20,26,6,46,167
2018_14_ATL_GB,2018,14,REG,2018-12-09,ATL,GB,20,34,14,54,183
2018_14_IND_HOU,2018,14,REG,2018-12-09,IND,HOU,24,21,-3,45,186
2018_14_BAL_KC,2018,14,REG,2018-12-09,BAL,KC,24,27,3,51,209
2018_14_NE_MIA,2018,14,REG,2018-12-09,NE,MIA,33,34,1,67,179
2018_14_NO_TB,2018,14,REG,2018-12-09,NO,TB,28,14,-14,42,180
2018_14_NYG_WAS,2018,14,REG,2018-12-09,NYG,WAS,40,16,-24,56,176
2018_14_CIN_LAC,2018,14,REG,2018-12-09,CIN,LAC,21,26,5,47,170
2018_14_DEN_SF,2018,14,REG,2018-12-09,DEN,SF,14,20,6,34,191
2018_14_DET_ARI,2018,14,REG,2018-12-09,DET,ARI,17,3,-14,20,166
2018_14_PHI_DAL,2018,14,REG,2018-12-09,PHI,DAL,23,29,6,52,197
2018_14_PIT_OAK,2018,14,REG,2018-12-09,PIT,OAK,21,24,3,45,168
2018_14_LA_CHI,2018,14,REG,2018-12-09,LA,CHI,6,15,9,21,179
2018_14_MIN_SEA,2018,14,REG,2018-12-10,MIN,SEA,7,21,14,28,160
2018_15_LAC_KC,2018,15,REG,2018-12-13,LAC,KC,29,28,-1,57,175
2018_15_HOU_NYJ,2018,15,REG,2018-12-15,HOU,NYJ,29,22,-7,51,178
2018_15_CLE_DEN,2018,15,REG,2018-12-15,CLE,DEN,17,16,-1,33,177
2018_15_ARI_ATL,2018,15,REG,2018-12-16,ARI,ATL,14,40,26,54,182
2018_15_TB_BAL,2018,15,REG,2018-12-16,TB,BAL,12,20,8,32,164
2018_15_DET_BUF,2018,15,REG,2018-12-16,DET,BUF,13,14,1,27,163
2018_15_GB_CHI,2018,15,REG,2018-12-16,GB,CHI,17,24,7,41,175
2018_15_OAK_CIN,2018,15,REG,2018-12-16,OAK,CIN,16,30,14,46,189
2018_15_DAL_IND,2018,15,REG,2018-12-16,DAL,IND,0,23,23,23,169
2018_15_WAS_JAX,2018,15,REG,2018-12-16,WAS,JAX,16,13,-3,29,160
2018_15_MIA_MIN,2018,15,REG,2018-12-16,MIA,MIN,17,41,24,58,166
2018_15_TEN_NYG,2018,15,REG,2018-12-16,TEN,NYG,17,0,-17,17,176
2018_15_SEA_SF,2018,15,REG,2018-12-16,SEA,SF,23,26,3,49,187
2018_15_NE_PIT,2018,15,REG,2018-12-16,NE,PIT,10,17,7,27,162
2018_15_PHI_LA,2018,15,REG,2018-12-16,PHI,LA,30,23,-7,53,188
2018_15_NO_CAR,2018,15,REG,2018-12-17,NO,CAR,12,9,-3,21,168
2018_16_WAS_TEN,2018,16,REG,2018-12-22,WAS,TEN,16,25,9,41,160
2018_16_BAL_LAC,2018,16,REG,2018-12-22,BAL,LAC,22,10,-12,32,167
2018_16_ATL_CAR,2018,16,REG,2018-12-23,ATL,CAR,24,10,-14,34,176
2018_16_CIN_CLE,2018,16,REG,2018-12-23,CIN,CLE,18,26,8,44,153
2018_16_TB_DAL,2018,16,REG,2018-12-23,TB,DAL,20,27,7,47,177
2018_16_MIN_DET,2018,16,REG,2018-12-23,MIN,DET,27,9,-18,36,183
2018_16_NYG_IND,2018,16,REG,2018-12-23,NYG,IND,27,28,1,55,175
2018_16_JAX_MIA,2018,16,REG,2018-12-23,JAX,MIA,17,7,-10,24,153
2018_16_BUF_NE,2018,16,REG,2018-12-23,BUF,NE,12,24,12,36,176
2018_16_GB_NYJ,2018,16,REG,2018-12-23,GB,NYJ,44,38,-6,82,209
2018_16_HOU_PHI,2018,16,REG,2018-12-23,HOU,PHI,30,32,2,62,195
2018_16_LA_ARI,2018,16,REG,2018-12-23,LA,ARI,31,9,-22,40,160
2018_16_CHI_SF,2018,16,REG,2018-12-23,CHI,SF,14,9,-5,23,154
2018_16_PIT_NO,2018,16,REG,2018-12-23,PIT,NO,28,31,3,59,184
2018_16_KC_SEA,2018,16,REG,2018-12-23,KC,SEA,31,38,7,69,193
2018_16_DEN_OAK,2018,16,REG,2018-12-24,DEN,OAK,14,27,13,41,176
2018_17_MIA_BUF,2018,17,REG,2018-12-30,MIA,BUF,17,42,25,59,168
2018_17_DET_GB,2018,17,REG,2018-12-30,DET,GB,31,0,-31,31,165
2018_17_JAX_HOU,2018,17,REG,2018-12-30,JAX,HOU,3,20,17,23,168
2018_17_NYJ_NE,2018,17,REG,2018-12-30,NYJ,NE,3,38,35,41,160
2018_17_CAR_NO,2018,17,REG,2018-12-30,CAR,NO,33,14,-19,47,163
2018_17_DAL_NYG,2018,17,REG,2018-12-30,DAL,NYG,36,35,-1,71,194
2018_17_ATL_TB,2018,17,REG,2018-12-30,ATL,TB,34,32,-2,66,186
2018_17_CLE_BAL,2018,17,REG,2018-12-30,CLE,BAL,24,26,2,50,184
2018_17_LAC_DEN,2018,17,REG,2018-12-30,LAC,DEN,23,9,-14,32,175
2018_17_OAK_KC,2018,17,REG,2018-12-30,OAK,KC,3,35,32,38,152
2018_17_SF_LA,2018,17,REG,2018-12-30,SF,LA,32,48,16,80,179
2018_17_CHI_MIN,2018,17,REG,2018-12-30,CHI,MIN,24,10,-14,34,163
2018_17_CIN_PIT,2018,17,REG,2018-12-30,CIN,PIT,13,16,3,29,159
2018_17_ARI_SEA,2018,17,REG,2018-12-30,ARI,SEA,24,27,3,51,175
2018_17_PHI_WAS,2018,17,REG,2018-12-30,PHI,WAS,24,0,-24,24,148
2018_17_IND_TEN,2018,17,REG,2018-12-30,IND,TEN,33,17,-16,50,172
2018_18_IND_HOU,2018,18,WC,2019-01-05,IND,HOU,21,7,-14,28,175
2018_18_SEA_DAL,2018,18,WC,2019-01-05,SEA,DAL,22,24,2,46,173
2018_18_LAC_BAL,2018,18,WC,2019-01-06,LAC,BAL,23,17,-6,40,180
2018_18_PHI_CHI,2018,18,WC,2019-01-06,PHI,CHI,16,15,-1,31,173
2018_19_IND_KC,2018,19,DIV,2019-01-12,IND,KC,13,31,18,44,184
2018_19_DAL_LA,2018,19,DIV,2019-01-12,DAL,LA,22,30,8,52,177
2018_19_LAC_NE,2018,19,DIV,2019-01-13,LAC,NE,28,41,13,69,202
2018_19_PHI_NO,2018,19,DIV,2019-01-13,PHI,NO,14,20,6,34,168
2018_20_LA_NO,2018,20,CON,2019-01-20,LA,NO,26,23,-3,49,188
2018_20_NE_KC,2018,20,CON,2019-01-20,NE,KC,37,31,-6,68,192
2018_21_NE_LA,2018,21,SB,2019-02-03,NE,LA,13,3,-10,16,177
2019_01_GB_CHI,2019,1,REG,2019-09-05,GB,CHI,10,3,-7,13,174
2019_01_LA_CAR,2019,1,REG,2019-09-08,LA,CAR,30,27,-3,57,192
2019_01_TEN_CLE,2019,1,REG,2019-09-08,TEN,CLE,43,13,-30,56,176
2019_01_KC_JAX,2019,1,REG,2019-09-08,KC,JAX,40,26,-14,66,167
2019_01_BAL_MIA,2019,1,REG,2019-09-08,BAL,MIA,59,10,-49,69,170
2019_01_ATL_MIN,2019,1,REG,2019-09-08,ATL,MIN,12,28,16,40,169
2019_01_BUF_NYJ,2019,1,REG,2019-09-08,BUF,NYJ,17,16,-1,33,181
2019_01_WAS_PHI,2019,1,REG,2019-09-08,WAS,PHI,27,32,5,59,184
2019_01_IND_LAC,2019,1,REG,2019-09-08,IND,LAC,24,30,6,54,165
2019_01_CIN_SEA,2019,1,REG,2019-09-08,CIN,SEA,20,21,1,41,174
2019_01_DET_ARI,2019,1,REG,2019-09-08,DET,ARI,27,27,0,54,234
2019_01_NYG_DAL,2019,1,REG,2019-09-08,NYG,DAL,17,35,18,52,176
2019_01_SF_TB,2019,1,REG,2019-09-08,SF,TB,31,17,-14,48,173
2019_01_PIT_NE,2019,1,REG,2019-09-08,PIT,NE,3,33,30,36,176
2019_01_HOU_NO,2019,1,REG,2019-09-09,HOU,NO,28,30,2,58,178
2019_01_DEN_OAK,2019,1,REG,2019-09-09,DEN,OAK,16,24,8,40,159
2019_02_TB_CAR,2019,2,REG,2019-09-12,TB,CAR,20,14,-6,34,186
2019_02_ARI_BAL,2019,2,REG,2019-09-15,ARI,BAL,17,23,6,40,179
2019_02_SF_CIN,2019,2,REG,2019-09-15,SF,CIN,41,17,-24,58,183
2019_02_LAC_DET,2019,2,REG,2019-09-15,LAC,DET,10,13,3,23,160
2019_02_MIN_GB,2019,2,REG,2019-09-15,MIN,GB,16,21,5,37,180
2019_02_JAX_HOU,2019,2,REG,2019-09-15,JAX,HOU,12,13,1,25,168
2019_02_NE_MIA,2019,2,REG,2019-09-15,NE,MIA,43,0,-43,43,173
2019_02_BUF_NYG,2019,2,REG,2019-09-15,BUF,NYG,28,14,-14,42,186
2019_02_SEA_PIT,2019,2,REG,2019-09-15,SEA,PIT,28,26,-2,54,179
2019_02_IND_TEN,2019,2,REG,2019-09-15,IND,TEN,19,17,-2,36,170
2019_02_DAL_WAS,2019,2,REG,2019-09-15,DAL,WAS,31,21,-10,52,167
2019_02_KC_OAK,2019,2,REG,2019-09-15,KC,OAK,28,10,-18,38,178
2019_02_CHI_DEN,2019,2,REG,2019-09-15,CHI,DEN,16,14,-2,30,183
2019_02_NO_LA,2019,2,REG,2019-09-15,NO,LA,9,27,18,36,173
2019_02_PHI_ATL,2019,2,REG,2019-09-15,PHI,ATL,20,24,4,44,186
2019_02_CLE_NYJ,2019,2,REG,2019-09-16,CLE,NYJ,23,3,-20,26,172
2019_03_TEN_JAX,2019,3,REG,2019-09-19,TEN,JAX,7,20,13,27,173
2019_03_CIN_BUF,2019,3,REG,2019-09-22,CIN,BUF,17,21,4,38,183
2019_03_MIA_DAL,2019,3,REG,2019-09-22,MIA,DAL,6,31,25,37,182
2019_03_DEN_GB,2019,3,REG,2019-09-22,DEN,GB,16,27,11,43,169
2019_03_ATL_IND,2019,3,REG,2019-09-22,ATL,IND,24,27,3,51,168
2019_03_BAL_KC,2019,3,REG,2019-09-22,BAL,KC,28,33,5,61,191
2019_03_OAK_MIN,2019,3,REG,2019-09-22,OAK,MIN,14,34,20,48,157
2019_03_NYJ_NE,2019,3,REG,2019-09-22,NYJ,NE,14,30,16,44,173
2019_03_DET_PHI,2019,3,REG,2019-09-22,DET,PHI,27,24,-3,51,180
2019_03_CAR_ARI,2019,3,REG,2019-09-22,CAR,ARI,38,20,-18,58,179
2019_03_NYG_TB,2019,3,REG,2019-09-22,NYG,TB,32,31,-1,63,189
2019_03_HOU_LAC,2019,3,REG,2019-09-22,HOU,LAC,27,20,-7,47,176
2019_03_NO_SEA,2019,3,REG,2019-09-22,NO,SEA,33,27,-6,60,183
2019_03_PIT_SF,2019,3,REG,2019-09-22,PIT,SF,20,24,4,44,171
2019_03_LA_CLE,2019,3,REG,2019-09-22,LA,CLE,20,13,-7,33,174
2019_03_CHI_WAS,2019,3,REG,2019-09-23,CHI,WAS,31,15,-16,46,178
2019_04_PHI_GB,2019,4,REG,2019-09-26,PHI,GB,34,27,-7,61,179
2019_04_TEN_ATL,2019,4,REG,2019-09-29,TEN,ATL,24,10,-14,34,179
2019_04_CLE_BAL,2019,4,REG,2019-09-29,CLE,BAL,40,25,-15,65,178
2019_04_NE_BUF,2019,4,REG,2019-09-29,NE,BUF,16,10,-6,26,191
2019_04_KC_DET,2019,4,REG,2019-09-29,KC,DET,34,30,-4,64,192
2019_04_CAR_HOU,2019,4,REG,2019-09-29,CAR,HOU,16,10,-6,26,175
2019_04_OAK_IND,2019,4,REG,2019-09-29,OAK,IND,31,24,-7,55,187
2019_04_LAC_MIA,2019,4,REG,2019-09-29,LAC,MIA,30,10,-20,40,156
2019_04_WAS_NYG,2019,4,REG,2019-09-29,WAS,NYG,3,24,21,27,160
2019_04_SEA_ARI,2019,4,REG,2019-09-29,SEA,ARI,27,10,-17,37,164
2019_04_TB_LA,2019,4,REG,2019-09-29,TB,LA,55,40,-15,95,224
2019_04_MIN_CHI,2019,4,REG,2019-09-29,MIN,CHI,6,16,10,22,168
2019_04_JAX_DEN,2019,4,REG,2019-09-29,JAX,DEN,26,24,-2,50,188
2019_04_DAL_NO,2019,4,REG,2019-09-29,DAL,NO,10,12,2,22,163
2019_04_CIN_PIT,2019,4,REG,2019-09-30,CIN,PIT,3,27,24,30,161
2019_05_LA_SEA,2019,5,REG,2019-10-03,LA,SEA,29,30,1,59,188
2019_05_JAX_CAR,2019,5,REG,2019-10-06,JAX,CAR,27,34,7,61,195
2019_05_ARI_CIN,2019,5,REG,2019-10-06,ARI,CIN,26,23,-3,49,187
2019_05_ATL_HOU,2019,5,REG,2019-10-06,ATL,HOU,32,53,21,85,194
2019_05_TB_NO,2019,5,REG,2019-10-06,TB,NO,24,31,7,55,170
2019_05_MIN_NYG,2019,5,REG,2019-10-06,MIN,NYG,28,10,-18,38,177
2019_05_CHI_OAK,2019,5,REG,2019-10-06,CHI,OAK,21,24,3,45,172
2019_05_NYJ_PHI,2019,5,REG,2019-10-06,NYJ,PHI,6,31,25,37,162
2019_05_BAL_PIT,2019,5,REG,2019-10-06,BAL,PIT,26,23,-3,49,181
2019_05_BUF_TEN,2019,5,REG,2019-10-06,BUF,TEN,14,7,-7,21,163
2019_05_NE_WAS,2019,5,REG,2019-10-06,NE,WAS,33,7,-26,40,179
2019_05_DEN_LAC,2019,5,REG,2019-10-06,DEN,LAC,20,13,-7,33,172
2019_05_GB_DAL,2019,5,REG,2019-10-06,GB,DAL,34,24,-10,58,194
2019_05_IND_KC,2019,5,REG,2019-10-06,IND,KC,19,13,-6,32,181
2019_05_CLE_SF,2019,5,REG,2019-10-07,CLE,SF,3,31,28,34,164
2019_06_NYG_NE,2019,6,REG,2019-10-10,NYG,NE,14,35,21,49,168
2019_06_CAR_TB,2019,6,REG,2019-10-13,CAR,TB,37,26,-11,63,199
2019_06_CIN_BAL,2019,6,REG,2019-10-13,CIN,BAL,17,23,6,40,182
2019_06_SEA_CLE,2019,6,REG,2019-10-13,SEA,CLE,32,28,-4,60,189
2019_06_NO_JAX,2019,6,REG,2019-10-13,NO,JAX,13,6,-7,19,159
2019_06_HOU_KC,2019,6,REG,2019-10-13,HOU,KC,31,24,-7,55,181
2019_06_WAS_MIA,2019,6,REG,2019-10-13,WAS,MIA,17,16,-1,33,177
2019_06_PHI_MIN,2019,6,REG,2019-10-13,PHI,MIN,20,38,18,58,180
2019_06_ATL_ARI,2019,6,REG,2019-10-13,ATL,ARI,33,34,1,67,186
2019_06_SF_LA,2019,6,REG,2019-10-13,SF,LA,20,7,-13,27,174
2019_06_TEN_DEN,2019,6,REG,2019-10-13,TEN,DEN,0,16,16,16,171
2019_06_DAL_NYJ,2019,6,REG,2019-10-13,DAL,NYJ,22,24,2,46,183
2019_06_PIT_LAC,2019,6,REG,2019-10-13,PIT,LAC,24,17,-7,41,156
2019_06_DET_GB,2019,6,REG,2019-10-14,DET,GB,22,23,1,45,180
2019_07_KC_DEN,2019,7,REG,2019-10-17,KC,DEN,30,6,-24,36,167
2019_07_LA_ATL,2019,7,REG,2019-10-20,LA,ATL,37,10,-27,47,176
2019_07_MIA_BUF,2019,7,REG,2019-10-20,MIA,BUF,21,31,10,52,173
2019_07_JAX_CIN,2019,7,REG,2019-10-20,JAX,CIN,27,17,-10,44,196
2019_07_MIN_DET,2019,7,REG,2019-10-20,MIN,DET,42,30,-12,72,191
2019_07_OAK_GB,2019,7,REG,2019-10-20,OAK,GB,24,42,18,66,164
2019_07_HOU_IND,2019,7,REG,2019-10-20,HOU,IND,23,30,7,53,181
2019_07_ARI_NYG,2019,7,REG,2019-10-20,ARI,NYG,27,21,-6,48,178
2019_07_SF_WAS,2019,7,REG,2019-10-20,SF,WAS,9,0,-9,9,142
2019_07_LAC_TEN,2019,7,REG,2019-10-20,LAC,TEN,20,23,3,43,163
2019_07_NO_CHI,2019,7,REG,2019-10-20,NO,CHI,36,25,-11,61,191
2019_07_BAL_SEA,2019,7,REG,2019-10-20,BAL,SEA,30,16,-14,46,172
2019_07_PHI_DAL,2019,7,REG,2019-10-20,PHI,DAL,10,37,27,47,169
2019_07_NE_NYJ,2019,7,REG,2019-10-21,NE,NYJ,33,0,-33,33,179
2019_08_WAS_MIN,2019,8,REG,2019-10-24,WAS,MIN,9,19,10,28,147
2019_08_SEA_ATL,2019,8,REG,2019-10-27,SEA,ATL,27,20,-7,47,182
2019_08_PHI_BUF,2019,8,REG,2019-10-27,PHI,BUF,31,13,-18,44,180
2019_08_LAC_CHI,2019,8,REG,2019-10-27,LAC,CHI,17,16,-1,33,169
2019_08_NYG_DET,2019,8,REG,2019-10-27,NYG,DET,26,31,5,57,175
2019_08_DEN_IND,2019,8,REG,2019-10-27,DEN,IND,13,15,2,28,181
2019_08_NYJ_JAX,2019,8,REG,2019-10-27,NYJ,JAX,15,29,14,44,174
2019_08_CIN_LA,2019,8,REG,2019-10-27,CIN,LA,10,24,14,34,183
2019_08_ARI_NO,2019,8,REG,2019-10-27,ARI,NO,9,31,22,40,163
2019_08_TB_TEN,2019,8,REG,2019-10-27,TB,TEN,23,27,4,50,189
2019_08_CAR_SF,2019,8,REG,2019-10-27,CAR,SF,13,51,38,64,176
2019_08_OAK_HOU,2019,8,REG,2019-10-27,OAK,HOU,24,27,3,51,180
2019_08_CLE_NE,2019,8,REG,2019-10-27,CLE,NE,13,27,14,40,181
2019_08_GB_KC,2019,8,REG,2019-10-27,GB,KC,31,24,-7,55,167
